fpr,tpr,threshold
0.017166572344840595,0.2902727740607308,0.7938904570339558
0.01726089417091115,0.2902727740607308,0.7927089183387985
0.01726089417091115,0.2907874420998456,0.7923772463521647
0.017449537823052256,0.2907874420998456,0.791495280680362
0.017543859649122806,0.2907874420998456,0.7913575657512173
0.017543859649122806,0.29130211013896035,0.790865931483771
0.01763818147519336,0.29130211013896035,0.7907334848305385
0.017732503301263913,0.29336078229541945,0.79
0.017732503301263913,0.294390118373649,0.7889207346934193
0.017826825127334467,0.294390118373649,0.7885789872380325
0.017826825127334467,0.29490478641276374,0.7849536960833806
0.017921146953405017,0.29490478641276374,0.7818336034521122
0.018109790605546124,0.29696345856922285,0.78
0.018204112431616674,0.29696345856922285,0.7797520234876196
0.018204112431616674,0.2974781266083376,0.7794244188630606
0.018298434257687228,0.2974781266083376,0.7784963018350795
0.018298434257687228,0.2979927946474524,0.7784515126150903
0.018958687040181096,0.2979927946474524,0.7739450740176502
0.019147330692322204,0.29850746268656714,0.7733913612720206
0.019147330692322204,0.29902213072568196,0.7715069797949125
0.019335974344463307,0.29902213072568196,0.7706294902834228
0.01943029617053386,0.3000514668039115,0.77
0.01943029617053386,0.30056613484302624,0.7698452330642861
0.019618939822674968,0.30056613484302624,0.7697241202834662
0.019901905300886626,0.30056613484302624,0.7696598689542956
0.019901905300886626,0.30159547092125577,0.7691607802475536
0.02009054895302773,0.30159547092125577,0.7673182853592877
0.02046783625730994,0.30159547092125577,0.7662197547620972
0.020562158083380494,0.30211013896037053,0.7661530274445902
0.020562158083380494,0.3031394750386001,0.765901373467977
0.020656479909451048,0.3036541430777149,0.7657697979743778
0.0207508017355216,0.3036541430777149,0.765224585725288
0.020939445387662705,0.30416881111682964,0.7652079300007337
0.02103376721373326,0.30416881111682964,0.7647244788494373
0.02103376721373326,0.3046834791559444,0.763117944995172
0.021316732691944916,0.3046834791559444,0.7625671528402284
0.021505376344086023,0.3046834791559444,0.7621396176535487
0.02178834182229768,0.3046834791559444,0.7616282544724103
0.022259950952650442,0.3046834791559444,0.76
0.022542916430862103,0.30519814719505917,0.7596438950368436
0.022637238256932653,0.30519814719505917,0.7588210352558873
0.02282588190907376,0.30519814719505917,0.758725979202713
0.022920203735144314,0.30519814719505917,0.7583202705048919
0.023108847387285417,0.30519814719505917,0.7562751953555101
0.02320316921335597,0.30519814719505917,0.7560745381849155
0.023391812865497075,0.30519814719505917,0.7552145606387967
0.02348613469156763,0.30519814719505917,0.75460043428982
0.023674778343708736,0.30519814719505917,0.7532213202607327
0.023769100169779286,0.30519814719505917,0.752479982510863
0.023769100169779286,0.305712815234174,0.7521018281382571
0.02386342199584984,0.305712815234174,0.7517360917877766
0.02386342199584984,0.30622748327328875,0.751072834552228
0.024052065647990947,0.3093154915079774,0.75
0.024429352952273158,0.3093154915079774,0.7480556499525677
0.02480664025655537,0.3093154915079774,0.7478635960400202
0.02490096208262592,0.3103448275862069,0.7477708048305209
0.02490096208262592,0.31085949562532167,0.7474309101033333
0.02490096208262592,0.3118888317035512,0.7473182853592877
0.025466893039049237,0.3118888317035512,0.7426655005668912
0.02565553669119034,0.3118888317035512,0.7426433701941704
0.02565553669119034,0.3129181677817808,0.7423436934406671
0.025938502169401998,0.3129181677817808,0.7416941146479451
0.026127145821543105,0.31343283582089554,0.74
0.026504433125825316,0.31343283582089554,0.7395896609787767
0.02659875495189587,0.3139475038600103,0.7384515126150903
0.02659875495189587,0.31446217189912506,0.7364530265680636
0.02659875495189587,0.3154915079773546,0.7363728537867037
0.02659875495189587,0.31600617601646935,0.7360928408258265
0.026881720430107527,0.31600617601646935,0.7353645168597338
0.026881720430107527,0.3175501801338137,0.7329963899725486
0.02697604225617808,0.3175501801338137,0.7315750150565776
0.02697604225617808,0.31806484817292846,0.7311987606561366
0.02707036408224863,0.31806484817292846,0.7308472333979225
0.02707036408224863,0.319094184251158,0.7307003761963096
0.027164685908319185,0.319094184251158,0.7300679464356641
0.027353329560460292,0.319094184251158,0.73
0.027541973212601396,0.319094184251158,0.72924921813804
0.027541973212601396,0.31960885229027275,0.7286077641406188
0.02763629503867195,0.32063818836850233,0.7284515126150903
0.027730616864742503,0.32063818836850233,0.7277384502783006
0.027919260516883607,0.3211528564076171,0.7269203068686675
0.028202225995095264,0.3211528564076171,0.7263530900758149
0.028579513299377475,0.32166752444673186,0.7262540790274886
0.028768156951518582,0.32166752444673186,0.7247677290142023
0.028768156951518582,0.3221821924858466,0.7246097044682562
0.028956800603659686,0.3221821924858466,0.7235968131209641
0.028956800603659686,0.3226968605249614,0.7230880833336656
0.029522731560083004,0.3226968605249614,0.7203628807903374
0.029711375212224108,0.32321152856407614,0.72
0.029994340690435765,0.32321152856407614,0.718738005203983
0.03008866251650632,0.32372619660319096,0.7184515126150903
0.03046594982078853,0.32372619660319096,0.7164882015174553
0.03046594982078853,0.3242408646423057,0.7159164836900347
0.030654593472929637,0.3242408646423057,0.7155404516038858
0.030654593472929637,0.32527020072053525,0.714832627590137
0.030748915299000187,0.32527020072053525,0.7140150598163487
0.030748915299000187,0.32681420483787954,0.7137713119273512
0.03084323712507074,0.32681420483787954,0.7136985530711388
0.031031880777211848,0.32681420483787954,0.7133099488722308
0.0311262026032824,0.32681420483787954,0.7123167457216397
0.0311262026032824,0.32732887287699436,0.7122612974509924
0.031409168081494056,0.32732887287699436,0.7112147221569238
0.03178645538577627,0.3293875450334534,0.71
0.03197509903791738,0.3293875450334534,0.7092621182638982
0.032069420863987924,0.3293875450334534,0.7091607802475537
0.032069420863987924,0.330416881111683,0.708812938024797
0.03225806451612903,0.330416881111683,0.7087119661652054
0.032352386342199585,0.330416881111683,0.7083448598300914
0.032352386342199585,0.33093154915079775,0.7071169857351614
0.03244670816827014,0.3314462171899125,0.7035634589211597
0.03272967364648179,0.3314462171899125,0.7030631140776579
