id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,hour,day_of_week,month,is_weekend
14119570,JK160030,2026-02-23 22:43:00,117XX S MORGAN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,524,5,21,53.0,08B,1171771.0,1826920.0,2026,2026-03-03 15:45:04,41.680518584,-87.646867869,"(41.680518584, -87.646867869)",22,Monday,2,0
14119559,JK160055,2026-02-23 22:30:00,053XX S WASHTENAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,923,9,14,63.0,14,1159281.0,1869095.0,2026,2026-03-03 15:45:04,41.796517581,-87.691436156,"(41.796517581, -87.691436156)",22,Monday,2,0
14120002,JK160549,2026-02-23 22:30:00,001XX W MONROE ST,760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,122,1,42,32.0,6,1174915.0,1899883.0,2026,2026-03-03 15:45:04,41.880667683,-87.63318469,"(41.880667683, -87.63318469)",22,Monday,2,0
14119610,JK160040,2026-02-23 22:30:00,080XX S BISHOP ST,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",VEHICLE NON-COMMERCIAL,False,True,612,6,17,71.0,04B,1168062.0,1851530.0,2026,2026-03-03 15:45:04,41.748132542,-87.659739879,"(41.748132542, -87.659739879)",22,Monday,2,0
14119847,JK160453,2026-02-23 22:29:00,109XX S EBERHART AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,513,5,9,49.0,11,1181519.0,1832450.0,2026,2026-03-03 15:45:04,41.695475005,-87.611015916,"(41.695475005, -87.611015916)",22,Monday,2,0
14119539,JK160025,2026-02-23 22:29:00,029XX N ASHLAND AVE,560,ASSAULT,SIMPLE,GROCERY FOOD STORE,False,False,1931,19,32,6.0,08A,1165142.0,1919763.0,2026,2026-03-03 15:45:04,41.935432921,-87.668504341,"(41.935432921, -87.668504341)",22,Monday,2,0
14119549,JK160033,2026-02-23 22:25:00,060XX N WINTHROP AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2433,24,48,77.0,08B,1167769.0,1940194.0,2026,2026-03-03 15:45:04,41.991439996,-87.658258453,"(41.991439996, -87.658258453)",22,Monday,2,0
14119572,JK160053,2026-02-23 22:13:00,002XX W 47TH ST,330,ROBBERY,AGGRAVATED,CTA PLATFORM,False,False,925,9,20,37.0,3,1175443.0,1873814.0,2026,2026-03-03 15:45:04,41.809120516,-87.632027605,"(41.809120516, -87.632027605)",22,Monday,2,0
14119928,JK160337,2026-02-23 22:10:00,034XX W LAWRENCE AVE,810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,1723,17,33,14.0,6,1152415.0,1931676.0,2026,2026-03-03 15:45:04,41.968384343,-87.714961026,"(41.968384343, -87.714961026)",22,Monday,2,0
14119558,JK160019,2026-02-23 22:03:00,065XX N SHERIDAN RD,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,True,False,2432,24,49,1.0,6,1167075.0,1943506.0,2026,2026-03-03 15:45:04,42.000543176,-87.660715471,"(42.000543176, -87.660715471)",22,Monday,2,0
14119606,JK160021,2026-02-23 22:03:00,001XX N CENTRAL AVE,454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,False,True,1523,15,37,25.0,08B,1139026.0,1900455.0,2026,2026-03-03 15:45:04,41.882965153,-87.764953242,"(41.882965153, -87.764953242)",22,Monday,2,0
14120646,JK161440,2026-02-23 22:00:00,050XX W CORNELIA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1634,16,31,15.0,08B,1142166.0,1922801.0,2026,2026-03-03 15:45:04,41.944227362,-87.752867515,"(41.944227362, -87.752867515)",22,Monday,2,0
14119553,JK160046,2026-02-23 22:00:00,012XX S FAIRFIELD AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,1023,10,28,29.0,04A,1158223.0,1894393.0,2026,2026-03-03 15:45:04,41.865959907,-87.69462621,"(41.865959907, -87.69462621)",22,Monday,2,0
14119664,JK160162,2026-02-23 22:00:00,047XX S DORCHESTER AVE,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,222,2,4,39.0,7,1186368.0,1873674.0,2026,2026-03-03 15:45:04,41.80848472,-87.591961722,"(41.80848472, -87.591961722)",22,Monday,2,0
14119743,JK160287,2026-02-23 22:00:00,107XX S WABASH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,513,5,9,49.0,14,1178481.0,1833692.0,2026,2026-03-03 15:45:04,41.698952603,-87.622101432,"(41.698952603, -87.622101432)",22,Monday,2,0
14121198,JK161433,2026-02-23 22:00:00,014XX N Artesian Ave,810,THEFT,OVER $500,STREET,False,False,1423,14,1,24.0,6,1159814.0,1909429.0,2026,2026-03-03 15:45:04,41.907187392,-87.688370658,"(41.907187392, -87.688370658)",22,Monday,2,0
14119693,JK160243,2026-02-23 22:00:00,050XX W SUPERIOR ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,1531,15,37,25.0,14,1142646.0,1904503.0,2026,2026-03-03 15:45:04,41.894006791,-87.751559479,"(41.894006791, -87.751559479)",22,Monday,2,0
14119526,JK160009,2026-02-23 21:58:00,0000X W 69TH ST,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,False,False,731,7,6,69.0,04B,1177279.0,1859276.0,2026,2026-03-03 15:45:04,41.769185486,-87.625732415,"(41.769185486, -87.625732415)",21,Monday,2,0
14119752,JK160360,2026-02-23 21:50:00,004XX E ERIE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,1834,18,2,8.0,26,1179370.0,1904874.0,2026,2026-03-03 15:45:04,41.894262326,-87.616673471,"(41.894262326, -87.616673471)",21,Monday,2,0
14119568,JK160057,2026-02-23 21:50:00,036XX N SPAULDING AVE,820,THEFT,$500 AND UNDER,APARTMENT,False,False,1733,17,33,16.0,6,1153736.0,1924196.0,2026,2026-03-03 15:45:04,41.947832466,-87.710303717,"(41.947832466, -87.710303717)",21,Monday,2,0
14119557,JK160018,2026-02-23 21:49:00,007XX S CICERO AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA PLATFORM,False,False,1533,15,29,25.0,04B,1144508.0,1896325.0,2026,2026-03-03 15:45:04,41.871530533,-87.744926805,"(41.871530533, -87.744926805)",21,Monday,2,0
14119596,JK160004,2026-02-23 21:46:00,006XX S FEDERAL ST,331,ROBBERY,ATTEMPT AGGRAVATED,STREET,False,False,123,1,4,32.0,3,1175900.0,1897375.0,2026,2026-03-03 15:45:04,41.873763473,-87.629643399,"(41.873763473, -87.629643399)",21,Monday,2,0
14119561,JK160059,2026-02-23 21:46:00,033XX N OAKLEY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,1921,19,32,5.0,26,1160446.0,1922141.0,2026,2026-03-03 15:45:04,41.942056933,-87.68569636,"(41.942056933, -87.68569636)",21,Monday,2,0
14119593,JK160013,2026-02-23 21:45:00,007XX S DEARBORN ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,123,1,4,32.0,3,1176037.0,1897046.0,2026,2026-03-03 15:45:04,41.872857594,-87.629150316,"(41.872857594, -87.629150316)",21,Monday,2,0
14119532,JK160014,2026-02-23 21:45:00,049XX W BERENICE AVE,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,True,False,1634,16,45,15.0,18,1142826.0,1925139.0,2026,2026-03-03 15:45:04,41.950630758,-87.750383168,"(41.950630758, -87.750383168)",21,Monday,2,0
14119984,JK160666,2026-02-23 21:45:00,014XX N ROCKWELL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1423,14,1,24.0,14,1158811.0,1909523.0,2026,2026-03-03 15:45:04,41.907465971,-87.692052535,"(41.907465971, -87.692052535)",21,Monday,2,0
14119525,JK160005,2026-02-23 21:43:00,022XX E 84TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,412,4,7,46.0,08B,1192484.0,1849714.0,2026,2026-03-03 15:45:04,41.742589792,-87.570309755,"(41.742589792, -87.570309755)",21,Monday,2,0
14119527,JK159999,2026-02-23 21:39:00,037XX W CORNELIA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1732,17,30,21.0,08B,1150891.0,1923012.0,2026,2026-03-03 15:45:04,41.94463975,-87.720792441,"(41.94463975, -87.720792441)",21,Monday,2,0
14120322,JK160231,2026-02-23 21:38:00,024XX N SACRAMENTO AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1414,14,35,22.0,6,1155961.0,1916199.0,2026,2026-03-03 15:45:04,41.925843451,-87.702341464,"(41.925843451, -87.702341464)",21,Monday,2,0
14119656,JK160007,2026-02-23 21:33:00,058XX S HALSTED ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,712,7,16,68.0,08B,1171963.0,1866322.0,2026,2026-03-03 15:45:04,41.788638889,-87.645011568,"(41.788638889, -87.645011568)",21,Monday,2,0
14119739,JK160346,2026-02-23 21:30:00,070XX N CLARK ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2424,24,49,1.0,7,1163408.0,1946794.0,2026,2026-03-03 15:45:04,42.00964378,-87.67411245,"(42.00964378, -87.67411245)",21,Monday,2,0
14119595,JK160047,2026-02-23 21:30:00,007XX S CLARK ST,330,ROBBERY,AGGRAVATED,SIDEWALK,False,False,123,1,34,32.0,3,1175634.0,1897075.0,2026,2026-03-03 15:45:04,41.872946234,-87.63062903,"(41.872946234, -87.63062903)",21,Monday,2,0
14119737,JK160239,2026-02-23 21:30:00,062XX S RHODES AVE,710,THEFT,THEFT FROM MOTOR VEHICLE,VEHICLE NON-COMMERCIAL,False,False,313,3,20,42.0,6,1180975.0,1863714.0,2026,2026-03-03 15:45:04,41.781279554,-87.612048296,"(41.781279554, -87.612048296)",21,Monday,2,0
14119537,JK160010,2026-02-23 21:26:00,009XX W HOLLYWOOD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,2022,20,48,77.0,15,1168821.0,1938067.0,2026,2026-03-03 15:45:04,41.985580643,-87.654450949,"(41.985580643, -87.654450949)",21,Monday,2,0
14119522,JK159996,2026-02-23 21:26:00,035XX W 12TH PL,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1021,10,24,29.0,15,1152899.0,1894059.0,2026,2026-03-03 15:45:04,41.865150407,-87.714179937,"(41.865150407, -87.714179937)",21,Monday,2,0
14119540,JK159992,2026-02-23 21:25:00,010XX N ASHLAND AVE,560,ASSAULT,SIMPLE,RESTAURANT,True,False,1213,12,1,24.0,08A,1165534.0,1907139.0,2026,2026-03-03 15:45:04,41.900783534,-87.667423965,"(41.900783534, -87.667423965)",21,Monday,2,0
14119779,JK159993,2026-02-23 21:19:00,006XX E 37TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,212,2,4,36.0,08B,1181311.0,1880460.0,2026,2026-03-03 15:45:04,41.827224234,-87.610299993,"(41.827224234, -87.610299993)",21,Monday,2,0
14119555,JK160032,2026-02-23 21:18:00,037XX W LEXINGTON ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1133,11,24,27.0,08A,1151677.0,1896448.0,2026,2026-03-03 15:45:04,41.87173019,-87.718603156,"(41.87173019, -87.718603156)",21,Monday,2,0
14120630,JK161451,2026-02-23 21:17:00,037XX W 13TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1011,10,24,29.0,11,1151675.0,1893786.0,2026,2026-03-03 15:45:04,41.8644254,-87.718680477,"(41.8644254, -87.718680477)",21,Monday,2,0
14120084,JK160824,2026-02-23 21:15:00,035XX N SHEFFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1924,19,44,6.0,14,1168977.0,1923695.0,2026,2026-03-03 15:45:04,41.946140028,-87.654296117,"(41.946140028, -87.654296117)",21,Monday,2,0
14121226,JK161278,2026-02-23 21:15:00,105XX S Michigan Ave,820,THEFT,$500 AND UNDER,RESIDENCE,False,False,512,5,9,49.0,6,1178849.0,1835122.0,2026,2026-03-03 15:45:04,41.702868375,-87.620710671,"(41.702868375, -87.620710671)",21,Monday,2,0
14119580,JK159985,2026-02-23 21:12:00,035XX S WESTERN BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESTAURANT,False,False,912,9,12,59.0,15,1161093.0,1881324.0,2026,2026-03-03 15:45:04,41.830038123,-87.684452738,"(41.830038123, -87.684452738)",21,Monday,2,0
14119667,JK160173,2026-02-23 21:00:00,113XX S MAY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,2234,22,21,75.0,14,1170687.0,1829615.0,2026,2026-03-03 15:45:04,41.68793774,-87.650757678,"(41.68793774, -87.650757678)",21,Monday,2,0
14120083,JK160837,2026-02-23 21:00:00,003XX W 113TH ST,810,THEFT,OVER $500,APARTMENT,False,False,522,5,21,49.0,6,1175822.0,1829988.0,2026,2026-03-03 15:45:04,41.688848119,-87.631947842,"(41.688848119, -87.631947842)",21,Monday,2,0
14120383,JK160995,2026-02-23 21:00:00,080XX S EBERHART AVE,261,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,631,6,6,44.0,2,1180968.0,1851892.0,2026,2026-03-03 15:45:04,41.748838927,-87.612437207,"(41.748838927, -87.612437207)",21,Monday,2,0
14119803,JK160020,2026-02-23 21:00:00,050XX W 55TH ST,810,THEFT,OVER $500,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,False,False,814,8,23,56.0,6,1143591.0,1867678.0,2026,2026-03-03 15:45:04,41.792936194,-87.749008923,"(41.792936194, -87.749008923)",21,Monday,2,0
14119577,JK159998,2026-02-23 20:52:00,051XX S MARSHFIELD AVE,3760,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING SERVICE,STREET,True,False,932,9,16,61.0,24,1166215.0,1870530.0,2026,2026-03-03 15:45:04,41.800310494,-87.665967638,"(41.800310494, -87.665967638)",20,Monday,2,0
14119496,JK159964,2026-02-23 20:50:00,050XX S WASHINGTON PARK CT,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,223,2,20,38.0,26,1180108.0,1871538.0,2026,2026-03-03 15:45:04,41.802769243,-87.614987199,"(41.802769243, -87.614987199)",20,Monday,2,0
14119488,JK159963,2026-02-23 20:40:00,029XX W MADISON ST,2027,NARCOTICS,POSSESS - CRACK,STREET,True,False,1222,12,27,27.0,18,1156559.0,1899873.0,2026,2026-03-03 15:45:04,41.881031392,-87.700586591,"(41.881031392, -87.700586591)",20,Monday,2,0
14119500,JK159962,2026-02-23 20:38:00,044XX W MADISON ST,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1113,11,28,26.0,04A,1146817.0,1899646.0,2026,2026-03-03 15:45:04,41.880600004,-87.736364671,"(41.880600004, -87.736364671)",20,Monday,2,0
14119547,JK160036,2026-02-23 20:30:00,064XX N ARTESIAN AVE,460,BATTERY,SIMPLE,SIDEWALK,False,False,2412,24,50,2.0,08B,1158818.0,1942575.0,2026,2026-03-03 15:45:04,41.998162448,-87.691116986,"(41.998162448, -87.691116986)",20,Monday,2,0
14121030,JK161685,2026-02-23 20:30:00,071XX S CONSTANCE AVE,810,THEFT,OVER $500,APARTMENT,False,True,324,3,7,43.0,6,1189606.0,1858070.0,2026,2026-03-03 15:45:04,41.765588942,-87.580586738,"(41.765588942, -87.580586738)",20,Monday,2,0
14119631,JK160102,2026-02-23 20:30:00,047XX N CLARENDON AVE,460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,1914,19,46,3.0,08B,1170060.0,1931632.0,2026,2026-03-03 15:45:04,41.967895809,-87.650082791,"(41.967895809, -87.650082791)",20,Monday,2,0
14119483,JK159966,2026-02-23 20:30:00,022XX S KEDZIE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,False,True,1024,10,24,30.0,26,1155371.0,1889034.0,2026,2026-03-03 15:45:04,41.851311967,-87.705240064,"(41.851311967, -87.705240064)",20,Monday,2,0
14119481,JK159953,2026-02-23 20:10:00,016XX S LAWNDALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1014,10,24,29.0,15,1151968.0,1891604.0,2026,2026-03-03 15:45:04,41.858431977,-87.717662313,"(41.858431977, -87.717662313)",20,Monday,2,0
14119515,JK159961,2026-02-23 20:05:00,113XX S EMERALD AVE,340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,OTHER (SPECIFY),False,False,2233,22,21,49.0,3,1173344.0,1829632.0,2026,2026-03-03 15:45:04,41.687926207,-87.641030155,"(41.687926207, -87.641030155)",20,Monday,2,0
14120120,JK160883,2026-02-23 20:00:00,053XX W SUNNYSIDE AVE,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1623,16,45,15.0,7,1139861.0,1929418.0,2026,2026-03-03 15:45:04,41.962427551,-87.761177423,"(41.962427551, -87.761177423)",20,Monday,2,0
14119637,JK160120,2026-02-23 20:00:00,041XX N KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1724,17,33,16.0,14,1154319.0,1927200.0,2026,2026-03-03 15:45:04,41.956063996,-87.708080178,"(41.956063996, -87.708080178)",20,Monday,2,0
14120141,JK160921,2026-02-23 20:00:00,018XX W ELLEN ST,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1424,14,1,24.0,6,1163985.0,1908854.0,2026,2026-03-03 15:45:04,41.905522471,-87.673065046,"(41.905522471, -87.673065046)",20,Monday,2,0
14119725,JK160230,2026-02-23 20:00:00,113XX S RACINE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,False,2234,22,21,75.0,7,1170363.0,1829369.0,2026,2026-03-03 15:45:04,41.687269715,-87.651950936,"(41.687269715, -87.651950936)",20,Monday,2,0
14119790,JK160405,2026-02-23 20:00:00,031XX N BROADWAY,870,THEFT,POCKET-PICKING,RESTAURANT,False,False,1934,19,44,6.0,6,1171710.0,1920797.0,2026,2026-03-03 15:45:04,41.938127956,-87.644336209,"(41.938127956, -87.644336209)",20,Monday,2,0
14119495,JK159932,2026-02-23 20:00:00,0000X E 75TH ST,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,623,6,6,69.0,6,1177752.0,1855282.0,2026,2026-03-03 15:45:04,41.758214815,-87.624119338,"(41.758214815, -87.624119338)",20,Monday,2,0
14120274,JK160743,2026-02-23 19:54:00,046XX W FOSTER AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1712,17,39,14.0,6,1144494.0,1934166.0,2026,2026-03-03 15:45:04,41.975370278,-87.744023432,"(41.975370278, -87.744023432)",19,Monday,2,0
14119508,JK159937,2026-02-23 19:53:00,076XX S SOUTH CHICAGO AVE,860,THEFT,RETAIL THEFT,GAS STATION,False,False,411,4,8,43.0,6,1186365.0,1854740.0,2026,2026-03-03 15:45:04,41.75652833,-87.592570988,"(41.75652833, -87.592570988)",19,Monday,2,0
14119473,JK159970,2026-02-23 19:50:00,065XX W DIVERSEY AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,2512,25,36,19.0,6,1132377.0,1917897.0,2026,2026-03-03 15:45:04,41.930946496,-87.788962647,"(41.930946496, -87.788962647)",19,Monday,2,0
14119461,JK159947,2026-02-23 19:50:00,024XX N MILWAUKEE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1414,14,1,22.0,7,1156416.0,1915876.0,2026,2026-03-03 15:45:04,41.924947914,-87.700678316,"(41.924947914, -87.700678316)",19,Monday,2,0
14119571,JK159929,2026-02-23 19:47:00,001XX W 35TH ST,460,BATTERY,SIMPLE,CTA STATION,False,False,211,2,11,35.0,08B,1175997.0,1881780.0,2026,2026-03-03 15:45:04,41.830967493,-87.629756405,"(41.830967493, -87.629756405)",19,Monday,2,0
14119373,JK159920,2026-02-23 19:46:00,008XX N CENTRAL PARK AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,1121,11,27,23.0,18,1152232.0,1905300.0,2026,2026-03-03 15:45:04,41.896010079,-87.716331853,"(41.896010079, -87.716331853)",19,Monday,2,0
14119645,JK159940,2026-02-23 19:45:00,001XX W 33RD ST,320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,False,False,915,9,11,34.0,3,1175704.0,1883105.0,2026,2026-03-03 15:45:04,41.834609981,-87.630791672,"(41.834609981, -87.630791672)",19,Monday,2,0
14119370,JK159922,2026-02-23 19:45:00,001XX W LAKE ST,460,BATTERY,SIMPLE,CTA TRAIN,False,False,122,1,42,32.0,08B,1175393.0,1901736.0,2026,2026-03-03 15:45:04,41.885741708,-87.63137388,"(41.885741708, -87.63137388)",19,Monday,2,0
14119509,JK159965,2026-02-23 19:45:00,075XX S CALUMET AVE,495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,False,False,623,6,6,69.0,04B,1179783.0,1855003.0,2026,2026-03-03 15:45:04,41.757403021,-87.616684493,"(41.757403021, -87.616684493)",19,Monday,2,0
14119475,JK159942,2026-02-23 19:40:00,007XX S WELLS ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,123,1,34,32.0,08B,1174827.0,1897053.0,2026,2026-03-03 15:45:04,41.872903956,-87.633592535,"(41.872903956, -87.633592535)",19,Monday,2,0
14119392,JK159915,2026-02-23 19:39:00,037XX W 55TH ST,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,822,8,23,62.0,08A,1152560.0,1867876.0,2026,2026-03-03 15:45:04,41.793307541,-87.716114999,"(41.793307541, -87.716114999)",19,Monday,2,0
14119389,JK159913,2026-02-23 19:36:00,003XX N LOWER MICHIGAN AVE,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,False,False,114,1,42,32.0,18,1177248.0,1902262.0,2026,2026-03-03 15:45:04,41.887143239,-87.624546067,"(41.887143239, -87.624546067)",19,Monday,2,0
14119377,JK159938,2026-02-23 19:34:00,048XX W IRVING PARK RD,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,True,False,1634,16,45,15.0,26,1143256.0,1926151.0,2026,2026-03-03 15:45:04,41.953399738,-87.748777127,"(41.953399738, -87.748777127)",19,Monday,2,0
14119873,JK160480,2026-02-23 19:32:00,020XX N KEYSTONE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,2525,25,26,20.0,26,1149049.0,1913338.0,2026,2026-03-03 15:45:04,41.918129368,-87.727814044,"(41.918129368, -87.727814044)",19,Monday,2,0
14120311,JK160129,2026-02-23 19:30:00,008XX W RANDOLPH ST,890,THEFT,FROM BUILDING,RESTAURANT,False,False,1224,12,27,28.0,6,1170896.0,1901170.0,2026,2026-03-03 15:45:04,41.884288322,-87.647904248,"(41.884288322, -87.647904248)",19,Monday,2,0
14119499,JK159919,2026-02-23 19:25:00,001XX E WACKER DR,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,True,False,114,1,42,32.0,26,1177454.0,1902645.0,2026,2026-03-03 15:45:04,41.888189539,-87.623777956,"(41.888189539, -87.623777956)",19,Monday,2,0
14119387,JK159899,2026-02-23 19:24:00,109XX S DOTY AVE W,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,513,5,9,50.0,6,1185441.0,1832670.0,2026,2026-03-03 15:45:04,41.69598756,-87.596649418,"(41.69598756, -87.596649418)",19,Monday,2,0
14119504,JK159978,2026-02-23 19:09:00,046XX N BROADWAY,460,BATTERY,SIMPLE,CTA PLATFORM,False,False,1913,19,46,3.0,08B,1167942.0,1930944.0,2026,2026-03-03 15:45:04,41.966053999,-87.657890403,"(41.966053999, -87.657890403)",19,Monday,2,0
14119470,JK159914,2026-02-23 19:00:00,015XX S ALBANY AVE,460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,False,False,1022,10,24,29.0,08B,1155967.0,1892145.0,2026,2026-03-03 15:45:04,41.859836913,-87.70296877,"(41.859836913, -87.70296877)",19,Monday,2,0
14121879,JK163033,2026-02-23 19:00:00,079XX S PAULINA ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,611,6,17,71.0,26,1166391.0,1852082.0,2026,2026-03-03 15:45:04,41.749683042,-87.665847295,"(41.749683042, -87.665847295)",19,Monday,2,0
14119657,JK160139,2026-02-23 19:00:00,053XX S NORMANDY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,811,8,23,56.0,7,1132618.0,1868535.0,2026,2026-03-03 15:45:04,41.795485577,-87.789226654,"(41.795485577, -87.789226654)",19,Monday,2,0
14119472,JK159944,2026-02-23 19:00:00,067XX S MERRILL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,331,3,5,43.0,08B,1191706.0,1860633.0,2026,2026-03-03 15:45:04,41.772571323,-87.572806627,"(41.772571323, -87.572806627)",19,Monday,2,0
14119363,JK159878,2026-02-23 18:51:00,052XX N LINCOLN AVE,560,ASSAULT,SIMPLE,STREET,False,False,2011,20,40,4.0,08A,1158514.0,1934867.0,2026,2026-03-03 15:45:04,41.977017622,-87.692447486,"(41.977017622, -87.692447486)",18,Monday,2,0
14119309,JK159880,2026-02-23 18:51:00,026XX W LAWRENCE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1911,19,40,4.0,08B,1157997.0,1931783.0,2026,2026-03-03 15:45:04,41.968565569,-87.694433309,"(41.968565569, -87.694433309)",18,Monday,2,0
14119835,JK160431,2026-02-23 18:51:00,005XX W DIVERSEY PKWY,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,1934,19,44,6.0,26,1172332.0,1918881.0,2026,2026-03-03 15:45:04,41.932856636,-87.642107024,"(41.932856636, -87.642107024)",18,Monday,2,0
14119511,JK159891,2026-02-23 18:50:00,023XX S WENTWORTH AVE,560,ASSAULT,SIMPLE,HOTEL / MOTEL,False,False,914,9,11,34.0,08A,1175346.0,1888589.0,2026,2026-03-03 15:45:04,41.849666532,-87.631940932,"(41.849666532, -87.631940932)",18,Monday,2,0
14119505,JK159952,2026-02-23 18:44:00,054XX S SEELEY AVE,560,ASSAULT,SIMPLE,RESIDENCE,False,False,932,9,16,61.0,08A,1163618.0,1868562.0,2026,2026-03-03 15:45:04,41.794964993,-87.675546882,"(41.794964993, -87.675546882)",18,Monday,2,0
14119385,JK159873,2026-02-23 18:39:00,008XX W VAN BUREN ST,460,BATTERY,SIMPLE,STREET,False,False,1232,12,34,28.0,08B,1171030.0,1898394.0,2026,2026-03-03 15:45:04,41.876667849,-87.64749365,"(41.876667849, -87.64749365)",18,Monday,2,0
